id,popularity,budget,revenue,original_title,cast,director,genres,production_companies,vote_average,release_year,budget_adj,revenue_adj
218460,0.134357,0,0,The Contractor,Danny Trejo|Christina Cox|Brad Rowe|Taylor Spreitler|Arianne Zucker,Sean Olson,Crime|Drama|Thriller,Hybrid,2.4,2013,0.0,0.0
169865,0.134168,0,0,The Frankenstein Theory,Kris Lemche|Joe Egender|Timothy V. Murphy|Eric Zuckerman,Andrew Weiner,Horror|Science Fiction,NA,4.6,2013,0.0,0.0
163431,0.133374,0,0,Ego,Martin WallstrÃ¶m|Mylaine Hedreul|Sissela Kyle|Peter Andersson,Lisa James Larsson,Drama,Filmlance International AB,5.6,2013,0.0,0.0
83869,0.08732000000000001,0,0,As Cool as I Am,Sarah Bolger|Thomas Mann|James Marsden|Claire Danes|Seth Adkins,Max Mayer,Comedy|Drama,Identity Films|Wind Dancer Productions,5.0,2013,0.0,0.0
214100,0.13300599999999999,0,0,Sunshine on Leith,George MacKay|Kevin Guthrie|Paul Brannigan|Peter Mullan|Jane Horrocks,Dexter Fletcher,Music|Romance|Comedy|Drama,DNA Films,6.6,2013,0.0,0.0
214096,0.131561999999999,0,0,Lucky Them,Toni Collette|Thomas Haden Church|Oliver Platt|Ryan Eggold|Nina Arianda,Megan Griffiths,Drama,NA,5.0,2013,0.0,0.0
228676,0.131175,0,0,Mischief Night,Ally Walker|Noell Coet|Charlie O'Connell|Erica Leerhsen|Daniel Hugh Kelly,Richard Schenkman,Horror|Drama|Thriller,Lions Gate,4.0,2013,0.0,0.0
165864,0.12981900000000002,4500000,0,Hansel and Gretel Get Baked,Molly C. Quinn|Michael Welch|Lara Flynn Boyle|Cary Elwes|Lochlyn Munro,Duane Journey,Horror|Comedy,Tribeca Productions,4.9,2013,4212150.08733191,0.0
164443,0.123869,8000000,0,The Makeover,Julia Stiles|Camryn Manheim|Frances Fisher|David Walton|Gary Galone,John Gray,Comedy,Hallmark Hall of Fame Productions,5.4,2013,7488266.82192339,0.0
186606,0.12343499999999999,0,0,iSteve,Justin Long|James Urbaniak|Michaela Watkins|Anthony Gioe|Steve Tom,Ryan Perez,Comedy,NA,4.9,2013,0.0,0.0
197393,0.139882,0,0,David Bowie: Five Years,David Bowie|Tony Visconti|Nile Rodgers|Brian Eno|Robert Fripp,Francis Whately,Music|Documentary,NA,7.1,2013,0.0,0.0
171795,0.11831400000000002,0,0,Birth of the Living Dead,George A. Romero,Rob Kuhns,Documentary,Predestinate Productions,6.1,2013,0.0,0.0
238234,0.165605,0,0,Top Gear: The Perfect Road Trip,Jeremy Clarkson|Richard Hammond,NA,TV Movie|Action|Adventure|Documentary,BBC,7.6,2013,0.0,0.0
137968,0.1162,11000000,0,Drift,Sam Worthington|Xavier Samuel|Lesley-Ann Brandt|Sean Keenan|Robyn Malcolm,Morgan O'Neill|Ben Nott,Drama,World Wide Productions,5.6,2013,10296366.8801446,0.0
159211,0.115346,0,0,The Haunting of Helena,Harriet MacMasters-Green|Sabrina Jolie Perez|Jarreth J. Merz|Matt Patresi|Matt Patresi,Christian Bisceglia|Ascanio Malgarini,Horror|Thriller,Rai Cinema|One More Pictures,4.5,2013,0.0,0.0
194722,0.245457,2500000,0,At Middleton,Vera Farmiga|Andy GarcÃ­a|Taissa Farmiga|Spencer Lofranco|Nicholas Braun,Adam Rogers,Romance|Comedy,CineSon Entertainment|Look at the Moon Productions,6.0,2013,2340083.38185106,0.0
226360,0.113051,0,0,House of Versace,Gina Gershon|Enrico Colantoni|Yan England,Sara Sugarman,TV Movie,Lifetime Television,6.0,2013,0.0,0.0
245597,0.039994999999999996,0,0,ìºì¹˜ë¯¸,Kim Ah-joong|Joo Won|Ju Jin-mo|Baek Do-bin|Bae Seong-Woo,HyeonJong Lee,Comedy|Romance,Lotte Entertainment,6.6,2013,0.0,0.0
101724,0.11149300000000001,0,0,Nailbiter,Joicie Appell|Emily Boresow|Jason Coffman|Tom Conroy|Michelle Davidson,Patrick Rea,Horror,SenoReality Pictures|Ministry Machine Productions,3.4,2013,0.0,0.0
184155,0.11078299999999999,7720000,0,Legenda No. 17,Danila Kozlovskiy|Oleg Menshikov|Vladimir Menshov|Roman Madyanov|Svetlana Ivanova,Nikolay Lebedev,Drama,Three T Productions|Studio Trite|VGTRK|Vserossiyskaya Gosudarstvennaya Televizionnaya i Radioveshchatelnaya Kompaniya (VGTRK),6.8,2013,7226177.48315607,0.0
178290,0.11031500000000001,0,0,The Punk Singer,Kathleen Hanna|Adam Horovitz|Joan Jett|Jennifer Baumgardner|Johanna Fateman,Sini Anderson,Documentary,NA,7.3,2013,0.0,0.0
159667,0.109747,0,0,Molly Maxwell,Lola Tash|Charlie Carrick|Krista Bridges|Richard Clarkin|Brooke Palsson,Sara St. Onge,Drama,Canadian Film Centre (CFC),5.8,2013,0.0,0.0
195796,0.10918499999999999,0,0,Home Sweet Home,Marty Adams|Shaun Benson|Meghan Heffern|Adam MacDonald,David Morley,Horror|Thriller,Mad Dimension|CountessFilms|Gearshift Films,4.8,2013,0.0,0.0
156713,0.10648900000000001,0,0,C.O.G.,Jonathan Groff|Troian Bellisario|Corey Stoll|Dale Dickey|Dean Stockwell,Kyle Patrick Alvarez,Comedy|Drama,NA,5.2,2013,0.0,0.0
238407,0.043907,0,0,Aningaaq,Orto Ignatiussen|Lajla Lange|Maligiaq Fredeik|Lange Siegstad|Sandra Bullock,JonÃ¡s CuarÃ³n,Drama,NA,6.8,2013,0.0,0.0
229296,0.105401,0,0,Justin Bieber's Believe,Justin Bieber|Scooter Braun|Ryan Good|Usher Raymond|Pattie Mallette,Jon M. Chu,Documentary|Music,Open Road Films,7.5,2013,0.0,0.0
242575,0.05438,4000000,0,"Guten Tag, RamÃ³n",Adriana Barraza|RÃ¼diger Evers|Hector Kotsifakis|Franziska Kruse|Arcelia RamÃ­rez,Jorge RamÃ­rez SuÃ¡rez,Drama,Eficine 226|Beanca Films|Fondo de InversiÃ³n y EstÃ­mulos al Cine (FIDECINE)|MPN Cologne Film 3,8.4,2013,3744133.41096169,0.0
235662,0.09954400000000001,0,0,Snow Bride,Katrina Law|Patricia Richardson|Susie Abromeit|Jordan Belfi|Robert Curtis Brown,Bert Kish,Family|TV Movie,Johnson Production Group|The Hallmark Channel,6.8,2013,0.0,0.0
273404,0.154121,0,0,I'll Follow You Down,Gillian Anderson|Haley Joel Osment|Rufus Sewell|Victor Garber|Kiara Glasco,Richie Mehta,Science Fiction|Drama|Mystery,Telefilm Canada|Ontario Media Development Corporation (OMDC)|Harold Greenberg Fund|Resolute Films and Entertainment,5.8,2013,0.0,0.0
203696,0.098585,0,0,Scooby-Doo! Stage Fright,Frank Welker|Matthew Lillard|Grey Griffin|Mindy Cohn|Isabella Acres,Victor Cook,Family|Adventure|Animation,NA,7.9,2013,0.0,0.0
217787,0.097506,3600000,0,Paranormal Whacktivity,Aneliese Roettger|Chanel Ryan|Melinda Y. Cohen|Stephanie Danielson|Brie Doffing,Roger Roth,Comedy|Horror,NA,3.8,2013,3369720.06986552,0.0
180314,0.09690900000000001,0,0,Salinger,Philip Seymour Hoffman|Edward Norton|John Cusack|Tom Wolfe|Martin Sheen,Shane Salerno,Documentary,NA,5.9,2013,0.0,0.0
173847,0.096455,0,0,Amiche da morire,Claudia Gerini|Cristiana Capotondi|Sabrina Impacciatore|Vinicio Marchioni|Corrado Fortuna,Giorgia Farina,Romance|Crime|Comedy,NA,5.5,2013,0.0,0.0
259761,0.039952999999999995,0,0,Lights Out,Lotta Losten,David F. Sandberg,Horror,NA,7.1,2013,0.0,0.0
173205,0.213552,0,0,Girl Rising,Cate Blanchett|Priyanka Chopra|Selena Gomez|Anne Hathaway|Salma Hayek,Richard Robbins,Documentary,The Documentary Group|CNN Films|Vulcan Productions|Intel Corporation,7.1,2013,0.0,0.0
212063,0.092901,0,0,Tim's Vermeer,Colin Blakemore|David Hockney|Tim Jenison|Penn Jillette|Martin Mull,Teller,Documentary,High Delft Pictures,7.1,2013,0.0,0.0
199818,0.39024699999999996,0,0,Mystery Road,Aaron Pedersen|Hugo Weaving|Jack Thompson|Ryan Kwanten|Tony Barry,Ivan Sen,Thriller|Crime|Mystery,Screen Australia|Mystery Road Films,6.1,2013,0.0,0.0
180688,0.091023,0,0,Deep Dark Canyon,Martin Starr|Michael Bowen|Greg Cipes|Matthew Lillard|Justine Bateman,Abe Levy|Silver Tree,Action|Drama|Thriller,Colorfast Pictures|Secret Identity Productions,5.2,2013,0.0,0.0
237305,0.09045800000000001,0,342000,Gori Tere Pyaar Mein,Kareena Kapoor|Imran Khan|Anupam Kher|Shraddha Kapoor|Nizhalgal Ravi,Punit Malhotra,Comedy|Romance,NA,6.6,2013,0.0,320123.406637225
201132,0.08672300000000001,1000000,0,Antarctica: A Year on Ice,Genevieve Bachman|William Brotman|Michael Christiansen|Tom Hamann|George Lampman,Anthony Powell,Drama|Adventure|Documentary,Antzworks,7.1,2013,936033.3527404241,0.0
181095,0.085503,1000000,0,The Appearing,Will Wallace|Don Swayze|Dean Cain|Emily Brooks|Wolfgang Bodison,Daric Gates,Horror|Mystery|Thriller,KK Ranch Productions|Sean Robert Entertainment,3.3,2013,936033.3527404241,0.0
97686,0.08482,0,0,The Jeffrey Dahmer Files,Andrew Swant|Pamela Bass|Jeffrey Jentzen|Pat Kennedy,Chris James Thompson,Documentary,Good / Credit Productions,5.9,2013,0.0,0.0
198062,0.083891,0,0,Coffee Town,Glenn Howerton|Steve Little|Ben Schwartz|Adrianne Palicki|Josh Groban,Brad Copeland,Comedy,NA,6.6,2013,0.0,0.0
184992,0.068614,0,0,Viaggio Sola,Margherita Buy|Stefano Accorsi|Fabrizia Sacchi|Gianmarco Tognazzi|Alessia Barela,Maria Sole Tognazzi,Drama,Ministero per i Beni e le AttivitÃ  Culturali|Augustus Color|Bianca Film,5.4,2013,0.0,0.0
217337,0.060425,0,0,Les grandes ondes (Ã  l'ouest),ValÃ©rie Donzelli|Michel Vuillermoz|Patrick Lapp|Francisco Belard|Jean-StÃ©phane Bron,Lionel Baier,Comedy,Rita Productions|Les Films PellÃ©as|Filmes do Tejo|Bande a Part Films,5.8,2013,0.0,0.0
244001,0.0626299999999999,0,0,Bo Burnham: what.,Bo Burnham,Christopher Storer|Bo Burnham,Comedy,NA,7.7,2013,0.0,0.0
159002,0.07905,0,0,Cutie and the Boxer,Noriko Shinohara|Ushio Shinohara,Zachary Heinzerling,Documentary,NA,7.3,2013,0.0,0.0
270221,0.14535599999999999,232000,0,Neverlake,Daisy Keeping|Joy Tanner|Martin Kashirokov|Lisa Ruth Andreozzi|Alice Belardi,Riccardo Paoletti,Horror|Drama|Mystery,One More Pictures,4.0,2013,217159.737835778,0.0
222724,0.14191800000000002,0,0,Crystal Lake Memories: The Complete History of Friday the 13th,Corey Feldman,Daniel Farrands,Documentary,Hutson Ranch Media,6.9,2013,0.0,0.0
158936,0.076717,0,0,Interior. Leather Bar.,James Franco|Val Lauren|Christian Patrick|Brad Roberge|Robbie Acklen,James Franco|Travis Mathews,Drama,RabbitBandini Productions,5.3,2013,0.0,0.0
176124,0.0758669999999999,1200000,2861020,Home Run,Scott Elrod|Dorian Brown|Charles Henry Wyson|James Devoti|Nicole Leigh,David Boyd,Drama,Samuel Goldwyn|Provident Films,6.5,2013,1123240.0232885,2678010.14285741
192133,0.075197,0,97,Jimi: All Is by My Side,AndrÃ© Benjamin|Hayley Atwell|Imogen Poots|Burn Gorman|Ruth Negga,John Ridley,Drama|Music,Darko Entertainment|Freeman Film|Subotica Entertainment,5.3,2013,0.0,90.79523521582121
203321,0.074251,0,0,Not Another Happy Ending,Karen Gillan|Stanley Weber|Iain De Caestecker|Henry Ian Cusick|Kate Dickie,John McKay,Romance|Comedy|Drama,Synchronicity Films|British Film Company,6.0,2013,0.0,0.0
229138,0.07266900000000001,0,0,Djinn,Khalid Laith|Aiysha Hart|Razane Jammal,Tobe Hooper,Horror,Imagenation Abu Dhabi FZ|FilmWorks,4.2,2013,0.0,0.0
174366,0.350292,0,0,Bridegroom,Thomas Bridegroom|Shane Bitney Crone|Cindy Bitney|David Crone|Lizzy Mohl,Linda Bloodworth-Thomason,Documentary,NA,7.1,2013,0.0,0.0
215848,0.070124,0,0,La gran familia espaÃ±ola,Quim GutiÃ©rrez|Antonio de la Torre|Patrick Criado|VerÃ³nica Echegui|Roberto Ãlamo,Daniel SÃ¡nchez ArÃ©valo,Comedy,NA,6.1,2013,0.0,0.0
159140,0.19428499999999999,0,0,History of the Eagles,Don Henley|Glenn Frey|Timothy B. Schmit|Joe Walsh|David Geffen,Alison Ellwood,Documentary|Music,Jigsaw Productions,7.5,2013,0.0,0.0
185460,0.069606,0,0,Willow Creek,Alexie Gilmore|Bryce Johnson|Peter Jason,Bobcat Goldthwait,Adventure|Horror|Thriller|Mystery,Jerkschool Productions,5.2,2013,0.0,0.0
191502,0.065723,0,0,The Unbelievers,Richard Dawkins|Lawrence Krauss|Ayaan Hirsi Ali|Woody Allen|Cameron Diaz,Gus Holwerda,Documentary,Black Chalk Productions,6.5,2013,0.0,0.0
159370,0.096356,0,0,R'ha,Dave Masterson|Dave Masterson,Kaleb Lechowski,Science Fiction,NA,6.3,2013,0.0,0.0
246699,0.11136700000000001,0,0,Death Comes to Pemberley,Matthew Rhys|Anna Maxwell Martin|Trevor Eve|Jenna Coleman|Tom Ward,Daniel Percival,Romance|Drama|Mystery,Screen Yorkshire|Origin Pictures|BBC Drama Productions|Far Moor,6.7,2013,0.0,0.0
97732,0.064635,0,0,See Girl Run,Robin Tunney|Adam Scott|Jeremy Strong|William Sadler|Josh Hamilton,Nate Meyer,Romance,NA,3.9,2013,0.0,0.0
191718,0.064476,0,0,Les rencontres d'aprÃ¨s minuit,Kate Moran|Niels Schneider|Nicolas Maury|Eric Cantona|Fabienne Babe,Yann Gonzalez,Romance|Drama|Comedy,Angoa-Agicoa|Procirep|Centre National de la CinÃ©matographie (CNC)|RÃ©gion des Pays-de-la-Loire|Sedna Films,5.8,2013,0.0,0.0
121573,0.064187,0,0,My Amityville Horror,Daniel Lutz|Susan Bartell|Laura DiDio|Marvin Scott,Eric Walter,Documentary|Horror,Lost Witness Pictures|Film Regions International,6.2,2013,0.0,0.0
159012,0.080336,0,0,Narco Cultura,NA,Shaul Schwarz,Documentary,Parts and Labor|K5 International|Cinedigm|Ocean Size Pictures,7.3,2013,0.0,0.0
206284,0.31727,0,0,Grace Unplugged,AJ Michalka|James Denton|Kevin Pollak|Shawnee Smith|Michael Welch,Brad J. Silverman,Drama|Music,Coram Deo Studios|Birchwood Pictures,6.1,2013,0.0,0.0
202960,0.1635,0,0,uwantme2killhim?,Jamie Blackley|Toby Regbo|Jaime Winstone|Joanne Froggatt|Liz White,Andrew Douglas,Drama|Thriller,"Weinstein Company, The|Bad Hat Harry Productions|Anonymous Content|Tribeca Film|Jumping Jack Films",6.1,2013,0.0,0.0
223202,0.052986,0,0,L'arbitro,Stefano Accorsi|Geppi Cucciari|Marco Messeri|Francesco Pannofino|Benito Urgu,Paolo Zucca,Comedy,Rai Cinema|BD Cine|classic,5.4,2013,0.0,0.0
152756,0.050881,0,0,Paradise,Julianne Hough|Holly Hunter|Nick Offerman|Russell Brand|Octavia Spencer,Diablo Cody,Comedy|Drama,NA,4.7,2013,0.0,0.0
213121,0.028875,0,0,Toy Story of Terror!,Tom Hanks|Tim Allen|Kristen Schaal|Carl Weathers|Wallace Shawn,Angus MacLane,Animation|Comedy|Family,Pixar Animation Studios,7.3,2013,0.0,0.0
167502,0.097682,0,0,Is the Man Who Is Tall Happy?,Michel Gondry|Noam Chomsky,Michel Gondry,Documentary|Animation,NA,7.1,2013,0.0,0.0
209964,0.049367,0,0,Porno,Angel Aquino|Carlo Aquino|Rosanna Roces|Yul Servo|Ricky Davao,Adolfo Alix Jr.,Drama,NA,5.8,2013,0.0,0.0
159024,0.049206,3000000,0,Ass Backwards,June Diane Raphael|Casey Wilson|Vincent D'Onofrio|Alicia Silverstone|Jon Cryer,Chris Nelson,Adventure|Comedy,Worldview Entertainment,4.9,2013,2808100.05822127,0.0
238185,0.048587,0,0,Russell Brand: Messiah Complex,Russell Brand,NA,Comedy,NA,6.8,2013,0.0,0.0
142115,0.042197000000000005,0,0,Five Dances,Ryan Steele|Reed Luplau|Catherine Miller|Kimiye Corwin|Luke Murphy,Alan Brown,Drama|Romance,Perry Street Pictures,6.4,2013,0.0,0.0
173495,0.042047,0,0,Unhung Hero,Jonah Falcon|Dan Savage|Brian Spitz|Annie Sprinkle|James Tracy,Brian Spitz,Documentary|Comedy,greenskyFILMS,5.3,2013,0.0,0.0
159032,0.041807,0,0,Pussy Riot: A Punk Prayer,Mariya Alyokhina|Ekaterina Samutsevich|Nadezhda Tolokonnikova|Andrey Tolokonnikov,Mike Lerner|Maxim Pozdorovkin,Music|Documentary,NA,6.9,2013,0.0,0.0
158743,0.041774,0,0,Computer Chess,Patrick Riester|Myles Paige|James Curry|Robin Schwartz|Gerald Peary,Andrew Bujalski,Comedy,Computer Chess,6.1,2013,0.0,0.0
268207,0.073295,0,0,×›×™×“×•×Ÿ,Tomer Sisley|Kev Adams|Hippolyte Girardot|Elodie Hesme|Bar Refaeli,Emmanuel Naccache,Comedy,United King Films|Orange CinÃ©ma SÃ©ries|Sofica A Plus Images 3|Rabinovich Film Fund Cinema Project|CinÃ©mage,4.6,2013,0.0,0.0
174678,0.041543000000000004,0,0,Mr. Jones,Jon Foster|Rachel O'Meara|Mark Steger|Jessica Dowdeswell|Faran Tahir,Karl Mueller,Horror|Thriller|Drama,NA,5.0,2013,0.0,0.0
202604,0.011798000000000001,0,0,The Vatican Exorcisms,Joe Marino,Joe Marino,Horror|Documentary|Mystery,NA,4.7,2013,0.0,0.0
116741,0.040858,58000000,44000000,The Internship,Owen Wilson|Vince Vaughn|Tiya Sircar|Rose Byrne|Josh Gad,Shawn Levy,Comedy,Twentieth Century Fox Film Corporation|Regency Enterprises|21 Laps Entertainment|Wild West Picture Show Productions|TSG Entertainment,6.1,2013,54289934.458944604,41185467.5205786
201550,0.040535,0,0,Life of a King,Cuba Gooding Jr.|Dennis Haysbert|LisaGay Hamilton|Paula Jai Parker|Richard T. Jones,Jake Goldberger,Drama,NA,6.2,2013,0.0,0.0
190940,0.039080000000000004,0,0,Bombay Talkies,Aamir Khan|Rani Mukerji|Randeep Hooda|Saqib Saleem|Saqib Saleem,Anurag Kashyap|Dibakar Banerjee|Zoya Akhtar|Karan Johar,NA,Viacom 18 Motion Pictures,5.9,2013,0.0,0.0
224087,0.035299000000000004,0,0,Run,Eric Roberts|William Moseley|Adrian Pasdar|Kelsey Asbille|Craig Henningsen,Simone Bartesaghi,Action|Drama,Spinning Owls Productions|224 Entertainment,5.5,2013,0.0,0.0
176088,0.036702,0,0,The Story of Luke,Seth Green|Cary Elwes|Al Sapienza|Kristin Bauer van Straten|Lou Taylor Pucci,Alonso Mayo,Drama,NA,4.9,2013,0.0,0.0
172785,0.16220199999999999,0,0,Gus,Radha Mitchell|Michelle Monaghan|Jon Dore|Michael Weston|Mimi Kennedy,Jessie McCormack,Comedy|Drama,FilmColony|Unique New York Productions,4.4,2013,0.0,0.0
142391,0.029726999999999996,750,0,95ers: Time Runners,Alesandra Durham|Joel Bishop|Terence Goodman|Ian Paul Freeth|Chris Laird,Thomas Gomez Durham,Thriller|Science Fiction,Koan Films|Space Ace Media,4.2,2013,702.025014555318,0.0
169642,0.003066,0,0,Zero Charisma,Sam Eidson|Garrett Graham|Brock England|Anne Gee Byrd|Cyndi Williams,Katie Graham|Andrew Matthews,Comedy,NA,5.8,2013,0.0,0.0
228355,0.02402,0,0,Boss,Akshay Kumar|Shiv Pandit|Mithun Chakraborty|Ronit Roy|Aditi Rao Hydari,Anthony D'Souza,Action|Comedy|Drama,NA,5.9,2013,0.0,0.0
233863,0.023757,0,0,Jimi Hendrix: Hear My Train A Comin',Jimi Hendrix|Mitch Mitchell|Noel Redding|Billy Cox|Paul McCartney,Bob Smeaton,Documentary|History|Music,NA,6.5,2013,0.0,0.0
230158,0.112041,0,0,Aziz Ansari: Buried Alive,Aziz Ansari,Will Lovelace|Dylan Southern,Comedy,NA,7.5,2013,0.0,0.0
187628,0.02115,0,0,KÃ¤nn ingen sorg,Adam Lundgren|Josefin NeldÃ©n|Disa Ã–strand|Jonathan Andersson|Tomas von BrÃ¶mssen,MÃ¥ns MÃ¥rlind|BjÃ¶rn Stein,Drama|Music|Romance,NA,6.2,2013,0.0,0.0
159770,0.14696199999999898,0,0,The Dirties,Matt Johnson|Owen Williams|Krista Madison|Brandon Wickens|Jay McCarroll,Matt Johnson,Drama,XYZ Films,6.2,2013,0.0,0.0
216790,0.01993,0,0,Sacro GRA,Roberto Giuliani|Franceso De Santis,Gianfranco Rosi,Documentary,Rai Cinema|La Femme Endormie,4.6,2013,0.0,0.0
184149,0.019755,0,0,Somm,NA,Jason Wise,Documentary,NA,7.0,2013,0.0,0.0
182127,0.08041,0,37884,Yip Man: The Final Fight,Anthony Wong|Anita Yuen|Gillian Chung|Jordan Chan|Eric Tsang,Herman Yau,Action|Drama,Emperor Motion Pictures,6.0,2013,0.0,35460.687535218196
225564,0.016326,1400000,0,100% Cachemire,ValÃ©rie Lemercier|Gilles Lellouche|Marina FoÃ¯s|Nanou Garcia|Brigitte RoÃ¼an,ValÃ©rie Lemercier,Comedy,Rectangle Productions.|Scope Pictures,5.0,2013,1310446.69383659,0.0
158752,0.015951,650,0,Escape from Tomorrow,Roy Abramsohn|Elena Schuber|Katelynn Rodriguez|Danielle Safady|Alison Lees-Taylor,Randy Moore,Horror|Fantasy,Mankurt Media,4.1,2013,608.421679281276,0.0
193524,0.015722,0,729043,The Stone Roses: Made of Stone,Ian Brown|Gary 'Mani' Mounfield|John Squire|Alan Wren|Shane Meadows,Shane Meadows,Documentary,NA,6.0,2013,0.0,682408.563581937
173491,0.007821,0,0,TINY: A Story About Living Small,Daryl Gibson|Christopher Smith|Paul H. Smith|William J. Smith|Cindy Waite,Merete Mueller|Christopher Smith,Documentary,Speak Thunder Films,6.7,2013,0.0,0.0
225703,0.015247,4500000,0,The Starving Games,Brant Daugherty|Maiara Walsh|Lauren Bowles|Cody Christian|Diedrich Bader,Jason Friedberg|Aaron Seltzer,Comedy,Louisiana Production Consultants,4.1,2013,4212150.08733191,0.0
124623,0.01351,0,0,I Know That Voice,Kevin Conroy|Jim Cummings|Rachael MacFarlane|John DiMaggio|Billy West,Lawrence Shapiro,Documentary,Dundee Entertainment|Record Farm Industries|Cinovative,6.9,2013,0.0,0.0
213417,0.011298,0,0,How to Be a Man,Gavin McInnes|Liam Aiken|Paulo Costanzo|Brian Petsos|Megan Neuringer,Chadd Harbold,Comedy,NA,6.6,2013,0.0,0.0
190250,0.017565,0,0,ABE,Sam Hoare|Claire Huskisson|Emily Baxter,Rob McLellan,Science Fiction|Thriller,NA,6.1,2013,0.0,0.0
203793,0.010334999999999999,30000000,68129518,Ð¡Ñ‚Ð°Ð»Ð¸Ð½Ð³Ñ€Ð°Ð´,Thomas Kretschmann|Yanina Studilina|Philippe Reinhardt|Heiner Lauterbach|Maria Smolnikova,Fyodor Bondarchuk,War|Action,Art Pictures Studio,5.5,2013,28081000.5822127,63771501.1541291
141058,0.010213,0,0,A Viking Saga: The Darkest Day,Elen Rhys|Mark Lewis Jones|Gary Mavers|Marc Pickering|Michael Jibson,Chris Crow,Adventure|Action|Thriller,Lions Gate Films,3.6,2013,0.0,0.0
178850,0.00854,0,0,Beyonce: Life Is But A Dream,BeyoncÃ© Knowles|Jay-Z|Tina Knowles,Ed Burke|BeyoncÃ© Knowles,Documentary,HBO|Parkwood Entertainment,7.8,2013,0.0,0.0
238749,0.035367,0,0,A Very Merry Mix-Up,Alicia Witt|Mark Wiebe|Scott Gibson|Susan Hogan|Richard Fitzpatrick,Jonathan Wright,TV Movie|Romance|Comedy|Drama,Chesler/Perlmutter Productions,5.7,2013,0.0,0.0
194121,0.008078,0,0,Dark Circles,Johnathon Schaech|Andrea Frankle|Philippe Brenninkmeyer|Pell James|Glen Warner,Paul Soter,Horror,After Dark Films,4.4,2013,0.0,0.0
246308,0.005853,0,0,Master of the Universe,Rainer Voss|Angela Merkel,Marc Bauder,Documentary,Arte Deutschland TV GmbH|SWR,6.6,2013,0.0,0.0
279954,0.004323,500,0,Portal: Survive!,Monique Blanchard|Bradley Mixon,Connor McGuire|Colin McGuire,Action|Science Fiction,NA,7.5,2013,468.016676370212,0.0
203217,0.040099,0,0,Minha MÃ£e Ã© uma PeÃ§a,Paulo Gustavo|Mariana Xavier|Rodrigo Pandolfo|Suely Franco|Herson Capri,AndrÃ© Pellenz,Comedy,NA,7.4,2013,0.0,0.0
160220,0.003611,348164,0,Bronies: The Extremely Unexpected Adult Fans of My Little Pony,Tara Strong|John de Lancie|Cathy Weseluck|Peter New|Lee Tockar,Laurent Malaquais,Documentary,Big Focus Television,5.8,2013,325893.116223517,0.0
228009,0.002838,0,0,Russell Peters: Notorious,Russell Peters,David Higby,Comedy,NA,7.2,2013,0.0,0.0
224908,0.002719,0,0,Embrace of the Vampire,Sharon Hinnendael|Kaniehtiio Horn|Chelsey Reist|Robert Moloney|Ryan Kennedy,Carl Bessai,Horror,Bloodline Pictures,4.9,2013,0.0,0.0
173455,0.006115,0,137460,Mistaken for Strangers,Matt Berninger|Tom Berninger|Aaron Dessner|Bryce Dessner|Bryan Devendorf,Tom Berninger,Documentary|Music,Final Frame|C5,7.4,2013,0.0,128667.14466769801
203351,0.002648,0,0,Atlantic Rim,Graham Greene|David Chokachi|Jackie Moore|Nicole Alexandra Shipley|Jared Cohn,Jared Cohn,Action|Science Fiction,The Asylum|Tiki Terrors,2.2,2013,0.0,0.0
376823,0.002647,0,0,Trophy Kids,NA,Chris Bell,Documentary,NA,7.8,2013,0.0,0.0
231401,0.002165,0,0,The Sound of Music Live!,Laura Benanti|Stephen Moyer|Carrie Underwood|Christian Borle|Audra McDonald,Beth McCarthy-Miller|Rob Ashford,Drama|Family,NA,5.6,2013,0.0,0.0
174323,0.00062,0,0,G.B.F.,Michael J. Willett|Paul Iacono|Sasha Pieterse|Andrea Bowen|Molly Tarlov,Darren Stein,Comedy,School Pictures|Parting Shots Media|Logolite Entertainment,6.1,2013,0.0,0.0
105,6.095293,19000000,381109762,Back to the Future,Michael J. Fox|Christopher Lloyd|Lea Thompson|Crispin Glover|Thomas F. Wilson,Robert Zemeckis,Adventure|Comedy|Science Fiction|Family,Universal Pictures|Amblin Entertainment|U-Drive Productions,7.8,1985,38516154.993062,772572771.713735
2108,2.834739,1000000,51525171,The Breakfast Club,Emilio Estevez|Anthony Michael Hall|Judd Nelson|Molly Ringwald|Paul Gleason,John Hughes,Comedy|Drama,Universal Pictures|Channel Productions|A&M Films,7.6,1985,2027166.05226642,104450077.48842199
526,1.7536880000000001,20000000,18432000,Ladyhawke,Matthew Broderick|Rutger Hauer|Michelle Pfeiffer|Alfred Molina|Leo McKern,Richard Donner,Adventure|Fantasy,Twentieth Century Fox Film Corporation|Warner Bros.,6.6,1985,40543321.0453284,37364724.6753747
9355,1.7460630000000001,12305523,36230219,Mad Max Beyond Thunderdome,Mel Gibson|Tina Turner|Bruce Spence|Helen Buday|Angelo Rossitto,George Miller|George Ogilvie,Action|Adventure|Drama|Science Fiction,Kennedy Miller Productions,5.8,1985,24945338.480983604,73444670.0229779
707,1.6239780000000001,30000000,152427960,A View to a Kill,Roger Moore|Christopher Walken|Tanya Roberts|Grace Jones|Patrick Macnee,John Glen,Adventure|Action|Thriller,Eon Productions,5.8,1985,60814981.567992605,308996785.928224
